기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터,호황,불황,산업코스피,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19
제일전기공업,2020,Nov_20,1196,8.32,17000,1396,2020-11-26,11110000,61747175782,49232683812,36685902116,708601869,4800000000,68785355609,0,11585204880,10058604977,,77852155628,0.5081786134689331,1.6831309091638749,0.1488103288412133,0.1292013675904224,0.1366930266729561,905.3649844284428,6.351666316754858,60.52,2,73.9,-0.088001089,0.2431864671237251,0.033408106,0.0325424,77852155627,-0.085678281,-366.1495595,2.585068685764809,93.75,100,72,0.5,8546,100.06,99,100.09,8546,436377224,1116.76,3183774.5,2625.91,0.6450000000000001,-0.413016,전자/회로,Growth,0.2587985695541866,-0.275184149,24955.67,0,0.16393933,0,0,0.07471591,0,0.037993837,0.21954481,0.24371213,0,0,0.09557693,0,0.08747002,0.003332321,0.17460094,0.03978371,0.010406897,0,0.0434909
제일홀딩스,2017,Jun_17,114,2.88,20700,21,2017-06-30,70718000,1950912,5117145,2769541,1984076,5033,707632,-358856,450742,371782,,6196497,13.435545732301891,0.7044170857192582,0.072741421,0.059998738,1.050798594722011,0.005257247,5.134733395157318,29.74,6,66.5,-2.914137433,-0.231063633,0.004061669,0.025897172,6196496,0.4786124514424844,0.002791623,-0.287250572,94.44,0,82,1.25,5819.9,97.85,112.6,97.338,5819.9,380568047,1130.04,2469567.2,2391.79,0.492,-0.386403,서비스,Protective,0.2671871720442105,-0.260413276,1197.42,0,0.1621352,0,0,0.097459614,0,0.061923645,0.2775107,0.13765499,0,0,0.117091276,0,0.099547654,0.05561308,0.13517992,0,0,0,0.12883082
제주맥주,2021,May_21,1356,5.18,3200,1748,2021-05-26,55995890,25714288173,37175017654,23393186039,5566984685,23691515000,-41430974723,908700365,-4395696565,-10611327531,,21554912796,-1.720669288,1.099221291624423,-0.203930148,-0.492292761,0.6304722980877403,-189.5018997,-7.718716386,21.96,2,67.84,0.8905987972467739,0.8578433082256505,1.096672986297582,1.414981223601795,21554912795,0.001067479,59.713577389340514,-9.339819201,93.75,200,89,0.5,10440.2,105.45,105.7,102.05,10440.2,456458881,1123.28,3380474.7,3168.43,0.997,-0.261016,식품,Protective,0.2681565588397155,-0.261069481,4553.12,0,0.19785409,0,0,0.096983366,0,0.049762104,0.2718844,0.2931498,0,0,0.13917628,0,0.0988011,0,0.23548663,0.013891723,0,0,0.08769042
제주항공,2015,Nov_15,378.67,77.9,30000,449,2015-11-06,25906758,2.28856E+11,1.14348E+11,1.66886E+11,59728332424,1.12034E+11,2601365410,501793426,30678400478,32314604393,,2.86766E+11,1.9682173261060407,1.3713305740537416,0.1069807172225588,0.1126864341315803,0.2806623305523635,1247.342658351925,3.800380744055036,57.2,6,73.32,-0.324059025,0.061442819,0.049172006,0.05000579,2.86766E+11,-0.118971602,11.87307257820521,1.0872057436388074,93.75,140,72,1.5,7924.3,95.43,106.7,94.786,7924.3,368463398,1151.97,2240344.1,2041.07,0.502,-0.391471,항공,Protective,0.2554231346674542,-0.241897723,1933.5,0,0.13659538,0,0,0.03535076,0,0.04134172,0.23486853,0.11176852,0.011612583,0,0.09429891,0,0.11280229,0.07363124,0.13388611,0,0,0,0.11626469
제테마,2019,Nov_19,12.41,0,21000,590,2019-11-14,8508012,16610761881,39363432424,41206973055,9436858432,3237039500,-27028829691,1776522528,-4309768802,-6961077219,,6356016501,-2.300395901,0.4031056068794277,-0.678061299,-1.095194957,0.3161931676487925,-818.1790551,-1.236809458,24.88,2,50.77,0.9796208410512852,-0.040164137,-0.272006462,0.3102418110580947,6356016500,-0.600964831,1033.1967216313285,-2.345296269,93.33,-125,72,1.25,5456.7,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,2139.23,0.258,-0.549385,의료/의약,Growth,0.2488511865941207,-0.272805828,2505.27,0,0.115843676,0,0,0.103386156,0,0.048054352,0.19002698,0.119984254,0,0,0.088423535,0,0.090398274,0.011704885,0.10240781,0.00842743,0,0,0.06940084
젠큐릭스,2020,Jun_20,77,0,22700,12,2020-06-25,6216726,5061432587,1014304628,8322446747,441102152,2696363000,-41556695084,2288299392,-1498581367,-2901415156,,221133241,-0.239624332,0.6081664131794534,-6.776825412,-13.12066491,0.07933426,-466.7111203,1.7935707350884205,17.69,3,53.47,-0.173439858,-0.009741371,41.23857783954561,53.94387530347398,221133240,-0.192308703,1007.0962318429346,1.8172270652104483,93.33,0,53,0.5,5532.9,99.47,82.7,99.71,5532.9,410754278,1210.01,3074196.8,2112.37,0.5419999999999999,-0.221209,의료/의약,Growth,0.2356800015115064,-0.287727399,2149.13,0,0.11162648,0,0,0.07052743,0,0.05364259,0.15549706,0.14401013,0,0,0.05966685,0,0.06694401,0,0.10770433,0.009846788,0.027621582,0,0.03479924
지노믹트리,2019,Mar_19,372,22.8,27000,13,2019-03-27,20008001,8950782820,5618895032,1281402427,1295585144,7974589000,0,-8678742864,-1717048561,-1669396314,,261525636,-3.659693858,6.9851458303816685,-6.565507639,-6.383298936,2.3707834315029763,-83.43643695,-6.984479387,17.66,2,55.31,-2.992057743,-0.968153475,-2.141917416,-1.724621224,261525635,1.6956281779990323,22.17055142090406,-2.849546624,93.75,125,76,1.75,4720.5,100.34,100.8,99.121,4720.5,405252892,1130.72,2751537.8,2145.62,0.1640000000000001,-0.538066,의료/의약,Growth,0.1875868960045905,-0.276195987,2617.64,0,0.09594122,0,0,0.09878512,0,0.029504221,0.20802097,0.10201372,0,0,0.0997169,0,0.119843915,0.010351291,0.088994,0.00744212,0,0,0.10951339
지놈앤컴퍼니,2020,Dec_20,1,7.56,40000,1175,2020-12-23,13188237,30747727876,3790703730,24314623730,4576038311,4649179000,-1.19927E+11,-5798708,-10590670659,578563588,,52631580,-0.250605611,1.2645775734568605,-201.2227385,10.99270795214584,-0.005018621,43.86966870552902,-0.533277801,26.56,2,59.16,0.391429858,0.7975496543291498,100.33357096931884,1858.3059840780604,52631579,-0.734751596,6463.872929,-3.377320163,93.75,100,76,0.5,11607.7,100.84,90.8,100.33,11607.7,443098121,1095.13,3201544.8,2759.82,0.7050000000000001,-0.14301,바이오,Growth,0.2354314147261464,-0.276978256,2618.21,0,0.16706175,0,0,0.08220126,0,0.04913111,0.21913908,0.2522585,0,0,0.09409775,0,0.11913583,0,0.20340613,0.002575844,0.027008906,0,0.047533564
지누스,2019,Oct_19,45.68,13.73,70000,0,2019-10-30,14646140,3.85888E+11,2.08272E+11,2.9167E+11,85126919853,6224570000,2.11439E+11,-301678813,42247308222,32618625149,,3.3846E+11,1.7334968721370505,1.3230284825996677,0.1248220999675296,0.096373602,0.1500657,2227.114116688766,5.144997539436372,35.7,6,44.52,-0.18726968,-0.096758765,0.039441422,0.026236296,3.3846E+11,-0.097360918,-750.3853044,1.8249594568957617,92.86,-100,74,1.25,5825.1,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,2080.27,0.2199999999999999,0.26332,가구/가전,Protective,0.2543217073711882,-0.2423556,18205.92,0,0.12285209,0,0,0.10453114,0,0.051610723,0.18899375,0.12264669,0,0,0.09161446,0,0.08610972,0.014674922,0.10146175,0.01103753,0,0,0.06368796
지니너스,2021,Nov_21,66.03,0.1,20000,162,2021-11-08,10869315,15817938681,8460800202,3449646841,3611151433,4434657500,0,-16850058379,-3420026285,-4853267596,,3121323171,-0.568712871,4.585379145,-1.095697593,-1.554875074,0.3909070390315827,-446.5108975,-5.034446865,37.26,1,68.26,3.139518684123342,3.998769904303132,-0.103458441,0.8569755601061708,3121323170,-0.42446591,395.4599942130668,-8.281159253,94.44,-62.67,86,1,5718.4,109.9,108.3,103.87,5718.4,463907617,1182.91,3595857.1,2960.2,0.4019999999999999,-0.505129,바이오,Growth,0.2592954320827582,-0.289084331,2725.26,0,0.16022123,0,0,0.0618506,0,0.06572678,0.23021246,0.25347552,0,0,0.14452802,0,0.10549463,0,0.21557708,0.01160109,0,0,0.07650444
지니언스,2017,Aug_17,620.04,14.5,13500,923,2017-08-02,4854900,21971799477,5175596305,4887489470,2131663182,625000000,12967333020,260897288,4208086975,3657962582,,20614790949,0.5066798498214934,4.495518529884423,0.2041295,0.1774435933427422,0.2640512357531218,753.4578636,4.783228875634159,50.45,6,61.44,-0.989898305,0.4480143287203431,-0.02553104,-0.01466855,20614790948,-0.035815721,141.1964285567159,1.9936424461315965,93.75,100,78,1.25,6851.8,98.37,111.3,98.058,6851.8,384839045,1130.79,2486134.9,2427.63,0.5069999999999999,-0.381415,IT,Growth,0.2629506165919492,-0.275106263,2118.4,0,0.15882048,0,0,0.094978616,0,0.07739813,0.27669743,0.13472418,0,0,0.10851138,0,0.08815098,0.05821939,0.15697588,0,0,0,0.12290986
지아이이노베이션,2023,Mar_23,26.7,2.49,13000,262,2023-03-30,22004200,98452520296,47261273773,11398092233,4723879823,10002100000,-34150030071,9284604270,-45844682268,-44667883758,,3500000000,-1.084681334,8.637631481078751,-13.09848065,-12.7622525,3.0052415156636583,-2029.970813,-2.826757992,0.07,1,40.06,-0.392142124,-16.9600347,-11.02214331,-5.869756513,3499999999,-2.56728922,1420.8782978704066,4.623909327630667,93.33,-60,71,3.5,81.3,117.05,91.9,110.52,81.3,426069328,1305.73,3807866.8,2453.16,-0.013,-0.614462,의료/의약,Growth,0.2401497516388107,-0.286269484,1930.17,0,0.09497757,0,0,0,0,0.06466465,0.061801977,0.16841976,0,0,0.09473138,0,0.053035893,0,0.11732043,0.033757262,0.05376022,0.026097585,0
지아이텍,2021,Oct_21,2068,25.28,14000,2968,2021-10-21,7871428,12081452588,20552846208,4323846188,6528321237,2900000000,14337335600,89218071,1912563145,1905555335,,8380495876,0.6263315620095654,2.7941448568475304,0.2282159878483066,0.2273797831530607,0.1099789012392803,242.0850873564492,11.388973706800147,3.24,12,69.13,-0.273319335,0.6910261909430386,-0.201524296,-0.133900286,8380495875,-0.065572279,-99.84932759,5.208391223198708,93.75,156.25,86,0.75,4806.2,109.12,107.4,103.35,4806.2,469207742,1182.82,3547287.8,3007.33,0.5569999999999999,0.206709,기계제조,Sensitive,0.2747068102178017,-0.266777192,1168.12,0,0.15696463,0,0,0.043632485,0,0.06312553,0.22632654,0.25052786,0,0,0.14302406,0,0.10303642,0,0.21455775,0.021948777,0,0,0.07467438
지앤비에스엔지니어링,2021,Oct_21,1134,4.38,17400,1479,2021-10-29,7164618,30979453428,14560331021,14178966268,4901099921,3048434000,12933076101,201205607,5830306653,5406574699,,29272937464,1.179039818364212,2.184888012458032,0.1991705362733118,0.1846953250130442,0.3340956361438911,754.6214884,4.538306445062385,31.05,6,50.54,-1.214077125,0.6073525934665709,0.026745688,0.077263126,29272937463,-0.0922695,118.96550102182698,1.6709590042453857,93.33,100,86,0.75,4806.2,109.12,107.4,103.35,4806.2,469207742,1182.82,3547287.8,2970.68,0.5569999999999999,0.285283,기계제조,Sensitive,0.2705707853411561,-0.255681676,1185.83,0,0.16371658,0,0,0.050350413,0,0.070106715,0.23037006,0.24913594,0,0,0.15163012,0,0.10384737,0,0.21729533,0.010538325,0,0,0.083413094
지오엘리먼트,2021,Nov_21,1613.84,15.34,10000,1537,2021-11-11,6193410,20158981249,8713326726,3106491272,1385309914,2300000000,21835850174,154653690,3881616944,3104069580,,11549968592,0.1849200498741865,6.489308832347493,0.3360716449643485,0.268751344,0.1277894273984336,501.1890993814393,6.281018230478953,72.96,1,75.97,0.030705304,-1.20900092,0.1180241907374863,0.082342846,11549968591,0.012249887,104.50607080751962,-1.149487856,92.86,218.18,86,1,5718.4,109.9,108.3,103.87,5718.4,463907617,1182.91,3595857.1,2924.92,0.4019999999999999,0.064681,부품제조,Sensitive,0.2620119881070671,-0.263472919,1192.79,0,0.16104972,0,0,0.06656573,0,0.065754265,0.22687495,0.26363674,0,0,0.14380568,0,0.11090612,0,0.21415646,0.020368474,0,0,0.07355325
지투파워,2022,Apr_22,1729.63,10.87,16400,2029,2022-04-01,3686835,20598044883,5199532315,7833004055,418006969,1479592500,5792651247,176828311,2762814162,2266371069,,26979753452,1.1076562234538665,2.629648183298432,0.1024032397818369,0.08400266,0.3042487777475598,614.7199614303325,6.350975905414517,42.41,2,73.04,-3.533582447,1.008795263734838,-0.000211516,0.00980803,26979753451,-0.23648007,28.40993643599461,5.013816693022917,93.33,100,83,1.5,5846.4,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,2739.85,0.278,-0.439887,에너지,Sensitive,0.26624357,-0.262312499,5737.07,0,0.13713215,0,0,0.07013142,0,0.08036442,0.19903761,0.21731654,0,0,0.16317002,0,0.13141686,0,0.18699628,0.036672134,0.003654808,0,0.07198907
지티지웰니스,2018,Sep_18,946.89,3.95,11000,514,2018-09-21,5652665,19900951648,8849919052,9241411684,5882905500,2414332500,6227646185,365972173,550113693,818140423,,10377595527,1.678996413548152,2.153453641985808,0.053009745,0.078837185,0.090824255,144.73534571746248,24.770431438797143,52.02,2,56.57,-0.360709946,-1.019278679,-0.03181669,-0.00694178,10377595526,-0.220287361,-220.1626334,18.752276460675084,94.12,250,77,1.5,8415.6,101.54,101,100.221,8415.6,402999746,1120.6,2650057.6,2339.17,0.3619999999999999,-0.592425,의료/의약,Growth,0.2370172344559649,-0.268214677,3410.08,0,0.117655806,0,0,0.09665467,0,0.062991895,0.244703,0.09949506,0,0,0.12132667,0,0.1259037,0.010907087,0.11247846,0.000198239,0,0,0.108350955
진시스템,2021,May_21,934,1.5,20000,354,2021-05-26,6811080,11409636655,7509348992,2667630991,3935714730,2671665000,-15518299267,314757644,3309482340,-2224057324,,13258238376,-0.526923933,4.277067065682474,0.249617049,-0.167749083,0.177472009,-326.5351932,3.721319125093141,24.23,2,58.95,0.6261804830446349,4.147076541309382,2.447427039129696,3.3930437953934875,13258238375,-0.138796966,266.7633880383141,-1.368757711,95,100,89,0.5,10440.2,105.45,105.7,102.05,10440.2,456458881,1123.28,3380474.7,3168.43,0.997,-0.359274,의료/의약,Growth,0.2599696752866393,-0.293268702,3124.45,0,0.19785409,0,0,0.096983366,0,0.049762104,0.2718844,0.2931498,0,0,0.13917628,0,0.0988011,0,0.23548663,0.013891723,0,0,0.08769042
진에어,2017,Dec_17,274.55,7.3,31800,134,2017-12-08,30000000,2.50412E+11,1.01358E+11,2.04817E+11,49658000000,27000000000,70382000000,-87000000,46558000000,33507000000,,4.23927E+11,2.615499254843517,1.222613357289678,0.1098255124113349,0.079039552,0.3443856313274063,1116.9,2.089759010266764,60,6,68,-0.26384207,0.062452619,0.037182798,0.024385563,4.23927E+11,-0.160440202,-194.2,0.5994091565970308,93.33,100,81,1.5,5365.7,99.09,112.3,97.698,5365.7,389266683,1085.78,2525207.8,2464,0.3719999999999999,-0.146963,항공,Protective,0.2379937106871337,-0.247135051,1678.3,0,0.13619645,0,0,0.11063033,0,0.047400307,0.28626895,0.14249302,0,0,0.10148081,0,0.103264704,0.048604243,0.15259004,0.01600195,0,0,0.11275362
차백신연구소,2021,Oct_21,206,1.93,11000,42,2021-10-22,26429162,23147281314,1147772639,5127502088,20657897978,11194126500,-31622770592,534557164,-2017672925,-3148949459,,500000000,-1.296133879,4.514338739748554,-4.03534585,-6.297898918,0.1582856991827054,-119.1467765,0.7386460384801962,40.29,3,60.64,0.1401931909560396,-0.695213067,50.394134115728015,73.91574271836795,499999999,-0.212484893,116.96890540835156,1.110127905658168,94.12,0,86,0.75,4806.2,109.12,107.4,103.35,4806.2,469207742,1182.82,3547287.8,3006.16,0.5569999999999999,-0.290804,의료/의약,Growth,0.2591089809967919,-0.290524927,2790.36,0,0.15910798,0,0,0.04723417,0,0.063771166,0.22735281,0.25125062,0,0,0.14415602,0,0.10419292,0,0.21566631,0.019595772,0.001530834,0,0.076476425
차이나크리스탈신소재홀딩스,2016,Jan_16,36.3,0.9,3000,180,2016-01-28,61622771,131987158,34722462,16032478,0,30008466,86995099,40255,19792757,16978018,,45250584,0.1369784239783014,8.232486456554003,0.4374033493136796,0.3751999753196555,0.1450569367951251,0.2755153285787813,7.612741469013135,38.19,1,69.66,-0.003502795,-0.398109773,0.004508079,0.010921596,45250583,-0.063369033,-0.062936053,2.218360626945178,92.86,7.69,69,1.5,9725.4,94.69,100.6,95.232,9725.4,367293330,1201.67,2265227.2,1906.94,0.397,-0.446986,금속,Sensitive,0.2566162207208071,-0.274485231,3622.36,0,0.14503326,0,0,0.01996722,0,0.03833355,0.2235185,0.122243255,0.023609754,0,0.102189824,0,0.12843913,0.053084347,0.106926344,0,0,0,0.10484548
창해에탄올,2014,Jul_14,553,93.2,8300,675,2014-07-30,6175230,1.3714E+11,1.64714E+11,1.77346E+11,22957120209,2661825000,76333458367,18545356586,6452000788,3385863020,,60475954424,2.053537526322528,0.7732878938590464,0.1066870436267064,0.05598693,0.034712331,548.2974755596148,15.739288467055284,30.37,6,64.67,-0.007154012,0.035820641,0.042677503,-0.089393207,60475954423,-0.176065528,-2658.788324,4.504047893,93.75,255.56,73,2.5,5627.3,101.61,105.6,94.386,5627.3,368026376,1019.93,2011298.2,2082.61,0.4980000000000002,-0.878239,식품,Protective,0.2678813781569475,-0.260541645,4363.85,0.05255535,0.116523705,0,0,0,0,0.064089686,0.15748367,0.049352698,0.045885824,0,0.08032227,0,0.11300048,0.027462233,0.11913886,0,0,0.000306709,0.0582781
천랩,2019,Dec_19,51.11,0,40000,638,2019-12-26,3808948,15390838063,2190033748,1888882238,664821241,1683024000,-3124942838,1236142151,-3381219178,-3248280165,,3507187594,-12.41007189,8.148119429243106,-0.964082784,-0.926178049,15.785462446482091,-852.8024444,-4.444304714,25.24,1,60.77,-9.041933811,2.0556616834424952,-0.096017226,-0.127269228,3507187593,10.65279192,-29.75354009,-1.280412626,92.86,-153.33,73,1.25,4172.1,100.65,101.6,99.719,4172.1,408816146,1175.84,2913884,2197.93,0.2630000000000001,-0.668149,바이오,Growth,0.2546069558622497,-0.273632193,2391.6,0,0.1178198,0,0,0.105366394,0,0.060619652,0.1923944,0.136893,0,0,0.0817611,0,0.07821904,0.006320166,0.14062697,0.008424632,0,0,0.06457362
천보,2019,Feb_19,891.1,15.8,40000,426,2019-02-11,10000000,59299764200,61881475202,20148282954,2154916956,3988147000,86469726234,632585274,17660130477,14851179447,,83618876773,0.2448467191329509,2.9431671341615404,0.2111978916547985,0.177605584,0.1630377065858736,1485.117945,5.598941617151451,59.78,6,64.32,-0.09236994,1.1331971967456838,0.005037999,0.008180738,83618876772,-0.038745734,2.885202199999867,1.3323768895150208,95.24,100,68,1.75,3520.3,99.99,100.6,99.311,3520.3,404673960,1122.45,2731264.7,2180.73,0.1859999999999999,-0.370572,화학,Sensitive,0.2654235757817426,-0.250501969,5046.84,0,0.10138824,0,0,0.07292801,0,0.03723984,0.1948874,0.0843035,0,0,0.09614508,0,0.10790759,0.025563855,0.093125544,0,0,0,0.10079956
청담글로벌,2022,Jun_22,24.79,2.27,6000,42,2022-06-03,21257999,32010983591,5174218110,7076469521,3860000000,7662870000,9342281658,-55727077,9364857608,5817839989,,1.35548E+11,0.6452413454353835,4.523581073302838,0.069088862,0.042920881,0.3432470501400793,273.6776866439781,2.8028970945139435,5.64,1,58.65,-4.003379429,-1.520723258,0.016111675,0.029464874,1.35548E+11,0.1136099882030057,229.12388517846856,1.576845461173518,94.12,-200,87,1.75,3098.9,116.57,96.7,108.21,3098.9,438278346,1277.35,3718332.8,2670.65,0.1630000000000002,0.621663,유통,Protective,0.2888038588919445,-0.276670954,850.69,0,0.13277072,0,0,0.028200129,0,0.07980405,0.16621108,0.2055287,0,0,0.14970826,0,0.11020913,0,0.17318292,0.033956956,0.002969027,0.016274244,0.06135747
체리부로,2017,Dec_17,265.38,0.4,4700,591,2017-12-04,27872369,98801622813,1.72553E+11,1.35765E+11,52721046503,11767320000,58317503000,80519671,24515056511,19847171007,,2.2392E+11,2.686312857485738,0.7277399286537897,0.1094812736794843,0.088635062,0.2828628814664511,712.0733442858768,3.3803115327438293,63.41,6,67.24,-0.517412574,0.1644128089381908,0.028146925,0.036053556,2.2392E+11,-0.022873081,118.94160073009937,0.9378414695718392,94.44,100,81,1.5,5365.7,99.09,112.3,97.698,5365.7,389266683,1085.78,2525207.8,2501.67,0.3719999999999999,-0.452219,식품,Protective,0.255660914,-0.245409104,4420.55,0,0.13382892,0,0,0.09998035,0,0.060744885,0.2847026,0.14658633,0,0,0.10566548,0,0.09434055,0.041723426,0.1456936,0.018595202,0,0,0.10775649
칩스앤미디어,2015,Aug_15,123.2,0,10500,83,2015-08-05,3397702,12229430310,5264866195,1059339522,495866059,1507601000,6386996825,-1238204751,177238140,275642706,,2364028005,0.233640887,11.544391628956896,0.074972944,0.1165987481607689,0.041410221,81.12621589533161,89.93036670323893,42.82,6,44.57,-0.359801717,7.240925997548524,-0.112821797,-0.116385978,2364028004,-0.354105002,-659.9952026,82.22016375795516,93.75,100,70,1.5,8316.4,96.89,102.2,95.213,8316.4,367938017,1179.1,2216829,2029.76,0.5729999999999997,-0.287066,전자/회로,Growth,0.1975048449768175,-0.263367119,9084.8,0,0.13506037,0,0,0.07255261,0,0.03328044,0.23775648,0.07835118,0.005339325,0,0.10988799,0,0.12645346,0.08626303,0.1272061,0,0,0,0.13774374
카카오게임즈,2020,Sep_20,1,55.7,24000,1521,2020-09-10,73204731,2.72652E+11,4.4881E+11,1.48002E+11,74011393182,5720473100,1.26029E+11,9784148013,28735476116,27807203725,,2.02954E+11,1.5686219873247764,1.8422243309492137,0.1415859582232271,0.1370121576903478,0.1964704748372931,379.85528182597926,17.380914089566986,53.64,6,68.31,-0.453722549,-0.486253752,0.052075943,0.1143393872424326,2.02954E+11,0.093643831,258.7433749876084,5.456448974081672,93.33,100,69,0.5,6475.7,100.38,80.3,100.74,6475.7,420545100,1178.8,3116091.8,2396.48,0.592,-0.178494,게임,Growth,0.242434198,-0.290171176,1687.55,0,0.15724723,0,0,0.072572924,0,0.034253765,0.1743933,0.21120152,0,0,0.086480126,0,0.09608757,0,0.15320154,0.024593344,0.0260678,0,0.04482266
카카오뱅크,2021,Aug_21,1732,45,39000,182,2021-08-06,475100237,2.80142E+13,6.02138E+11,3.51559E+11,2.54153E+13,2.04825E+12,32833067812,5739818080,53979324306,46656185491,,2.2491E+11,12.347417644839656,79.68570747544511,0.240003987,0.207443696,0.022357508,98.20282513,52.78826735897601,27.26,6,72.99,0.63844,-9.972318441,0.1445671790561978,0.1115474446616689,2.2491E+11,0.013289471,59.32046964438791,-99.34863086,94.12,100,84,0.75,5680.7,107.6,102.9,102.75,5680.7,463933550,1160.34,3484254.9,3270.36,0.494,-0.484629,IT,Growth,0.2738651214496303,-0.29252092,3979.68,0,0.18293798,0,0,0.08495118,0,0.058606323,0.2568246,0.27852124,0,0,0.1495155,0,0.083367355,0,0.22908145,0.03320301,0,0,0.08451134
